datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
11/10/2020 1:00:00 PM,11/10/2020 8:00:00 AM,RFC,WEST,AEP,AEPAPT,3989.658,True
11/10/2020 1:00:00 PM,11/10/2020 8:00:00 AM,RFC,WEST,AEP,AEPIMP,2801.684,True
11/10/2020 1:00:00 PM,11/10/2020 8:00:00 AM,RFC,WEST,AEP,AEPKPT,572.461,True
11/10/2020 1:00:00 PM,11/10/2020 8:00:00 AM,RFC,WEST,AEP,AEPOPT,5971.176,True
11/10/2020 1:00:00 PM,11/10/2020 8:00:00 AM,RFC,WEST,AP,AP,5138.555,True
11/10/2020 1:00:00 PM,11/10/2020 8:00:00 AM,RFC,MIDATL,BC,BC,2957.999,False
11/10/2020 1:00:00 PM,11/10/2020 8:00:00 AM,RFC,WEST,CE,CE,9893.269,True
11/10/2020 1:00:00 PM,11/10/2020 8:00:00 AM,RFC,WEST,DAY,DAY,1886.000,False
11/10/2020 1:00:00 PM,11/10/2020 8:00:00 AM,RFC,WEST,DEOK,DEOK,2626.333,False
11/10/2020 1:00:00 PM,11/10/2020 8:00:00 AM,SERC,SOUTH,DOM,DOM,10183.028,True
11/10/2020 1:00:00 PM,11/10/2020 8:00:00 AM,RFC,MIDATL,DPL,DPLCO,1708.463,False
11/10/2020 1:00:00 PM,11/10/2020 8:00:00 AM,RFC,WEST,DUQ,DUQ,1329.886,False
11/10/2020 1:00:00 PM,11/10/2020 8:00:00 AM,RFC,MIDATL,DPL,EASTON,24.530,True
11/10/2020 1:00:00 PM,11/10/2020 8:00:00 AM,SERC,WEST,EKPC,EKPC,1221.235,False
11/10/2020 1:00:00 PM,11/10/2020 8:00:00 AM,RFC,MIDATL,JC,JC,2096.341,True
11/10/2020 1:00:00 PM,11/10/2020 8:00:00 AM,RFC,MIDATL,ME,ME,1698.510,True
11/10/2020 1:00:00 PM,11/10/2020 8:00:00 AM,RFC,WEST,ATSI,OE,6504.938,True
11/10/2020 1:00:00 PM,11/10/2020 8:00:00 AM,RFC,WEST,OVEC,OVEC,35.000,True
11/10/2020 1:00:00 PM,11/10/2020 8:00:00 AM,RFC,WEST,ATSI,PAPWR,518.043,True
11/10/2020 1:00:00 PM,11/10/2020 8:00:00 AM,RFC,MIDATL,PE,PE,3930.063,False
11/10/2020 1:00:00 PM,11/10/2020 8:00:00 AM,RFC,MIDATL,PEP,PEPCO,2492.718,False
11/10/2020 1:00:00 PM,11/10/2020 8:00:00 AM,RFC,MIDATL,PL,PLCO,4337.855,False
11/10/2020 1:00:00 PM,11/10/2020 8:00:00 AM,RFC,MIDATL,PN,PN,2021.280,True
11/10/2020 1:00:00 PM,11/10/2020 8:00:00 AM,RFC,MIDATL,PS,PS,4235.612,False
11/10/2020 1:00:00 PM,11/10/2020 8:00:00 AM,RFC,MIDATL,RECO,RECO,144.157,False
11/10/2020 1:00:00 PM,11/10/2020 8:00:00 AM,RFC,MIDATL,PEP,SMECO,308.093,True
11/10/2020 1:00:00 PM,11/10/2020 8:00:00 AM,RFC,MIDATL,PL,UGI,110.235,True
11/10/2020 1:00:00 PM,11/10/2020 8:00:00 AM,RFC,MIDATL,AE,VMEU,70.628,True
11/10/2020 1:00:00 PM,11/10/2020 8:00:00 AM,RTO,RTO,RTO,RTO,79624.249,False
11/10/2020 2:00:00 PM,11/10/2020 9:00:00 AM,RFC,MIDATL,AE,AECO,757.126,False
11/10/2020 2:00:00 PM,11/10/2020 9:00:00 AM,RFC,WEST,AEP,AEPAPT,3998.771,True
11/10/2020 2:00:00 PM,11/10/2020 9:00:00 AM,RFC,WEST,AEP,AEPIMP,2871.367,True
11/10/2020 2:00:00 PM,11/10/2020 9:00:00 AM,RFC,WEST,AEP,AEPKPT,564.272,True
11/10/2020 2:00:00 PM,11/10/2020 9:00:00 AM,RFC,WEST,AEP,AEPOPT,6002.202,True
11/10/2020 2:00:00 PM,11/10/2020 9:00:00 AM,RFC,WEST,AP,AP,5083.799,True
11/10/2020 2:00:00 PM,11/10/2020 9:00:00 AM,RFC,MIDATL,BC,BC,2927.407,False
11/10/2020 2:00:00 PM,11/10/2020 9:00:00 AM,RFC,WEST,CE,CE,10239.871,True
11/10/2020 2:00:00 PM,11/10/2020 9:00:00 AM,RFC,WEST,DAY,DAY,1924.000,False
11/10/2020 2:00:00 PM,11/10/2020 9:00:00 AM,RFC,WEST,DEOK,DEOK,2687.576,False
11/10/2020 2:00:00 PM,11/10/2020 9:00:00 AM,SERC,SOUTH,DOM,DOM,10274.068,True
11/10/2020 2:00:00 PM,11/10/2020 9:00:00 AM,RFC,MIDATL,DPL,DPLCO,1698.297,False
11/10/2020 2:00:00 PM,11/10/2020 9:00:00 AM,RFC,WEST,DUQ,DUQ,1364.656,False
11/10/2020 2:00:00 PM,11/10/2020 9:00:00 AM,RFC,MIDATL,DPL,EASTON,25.475,True
11/10/2020 2:00:00 PM,11/10/2020 9:00:00 AM,SERC,WEST,EKPC,EKPC,1220.187,False
11/10/2020 2:00:00 PM,11/10/2020 9:00:00 AM,RFC,MIDATL,JC,JC,2014.788,True
11/10/2020 2:00:00 PM,11/10/2020 9:00:00 AM,RFC,MIDATL,ME,ME,1700.339,True
11/10/2020 2:00:00 PM,11/10/2020 9:00:00 AM,RFC,WEST,ATSI,OE,6681.536,True
11/10/2020 2:00:00 PM,11/10/2020 9:00:00 AM,RFC,WEST,OVEC,OVEC,34.000,True
11/10/2020 2:00:00 PM,11/10/2020 9:00:00 AM,RFC,WEST,ATSI,PAPWR,509.134,True
11/10/2020 2:00:00 PM,11/10/2020 9:00:00 AM,RFC,MIDATL,PE,PE,4060.931,False
11/10/2020 2:00:00 PM,11/10/2020 9:00:00 AM,RFC,MIDATL,PEP,PEPCO,2525.711,False
11/10/2020 2:00:00 PM,11/10/2020 9:00:00 AM,RFC,MIDATL,PL,PLCO,4348.931,False
11/10/2020 2:00:00 PM,11/10/2020 9:00:00 AM,RFC,MIDATL,PN,PN,2025.405,True
11/10/2020 2:00:00 PM,11/10/2020 9:00:00 AM,RFC,MIDATL,PS,PS,4202.579,False
11/10/2020 2:00:00 PM,11/10/2020 9:00:00 AM,RFC,MIDATL,RECO,RECO,146.139,False
11/10/2020 2:00:00 PM,11/10/2020 9:00:00 AM,RFC,MIDATL,PEP,SMECO,302.208,True
11/10/2020 2:00:00 PM,11/10/2020 9:00:00 AM,RFC,MIDATL,PL,UGI,109.727,True
11/10/2020 2:00:00 PM,11/10/2020 9:00:00 AM,RFC,MIDATL,AE,VMEU,63.092,True
11/10/2020 2:00:00 PM,11/10/2020 9:00:00 AM,RTO,RTO,RTO,RTO,80363.594,False
11/10/2020 3:00:00 PM,11/10/2020 10:00:00 AM,RFC,MIDATL,AE,AECO,737.875,False
11/10/2020 3:00:00 PM,11/10/2020 10:00:00 AM,RFC,WEST,AEP,AEPAPT,4036.825,True
11/10/2020 3:00:00 PM,11/10/2020 10:00:00 AM,RFC,WEST,AEP,AEPIMP,2947.147,True
11/10/2020 3:00:00 PM,11/10/2020 10:00:00 AM,RFC,WEST,AEP,AEPKPT,557.336,True
11/10/2020 3:00:00 PM,11/10/2020 10:00:00 AM,RFC,WEST,AEP,AEPOPT,6111.610,True
11/10/2020 3:00:00 PM,11/10/2020 10:00:00 AM,RFC,WEST,AP,AP,5166.539,True
11/10/2020 3:00:00 PM,11/10/2020 10:00:00 AM,RFC,MIDATL,BC,BC,2957.677,False
11/10/2020 3:00:00 PM,11/10/2020 10:00:00 AM,RFC,WEST,CE,CE,10445.060,True
11/10/2020 3:00:00 PM,11/10/2020 10:00:00 AM,RFC,WEST,DAY,DAY,1971.000,False
11/10/2020 3:00:00 PM,11/10/2020 10:00:00 AM,RFC,WEST,DEOK,DEOK,2786.818,False
11/10/2020 3:00:00 PM,11/10/2020 10:00:00 AM,SERC,SOUTH,DOM,DOM,10440.611,True
11/10/2020 3:00:00 PM,11/10/2020 10:00:00 AM,RFC,MIDATL,DPL,DPLCO,1713.186,False
11/10/2020 3:00:00 PM,11/10/2020 10:00:00 AM,RFC,WEST,DUQ,DUQ,1401.783,False
11/10/2020 3:00:00 PM,11/10/2020 10:00:00 AM,RFC,MIDATL,DPL,EASTON,25.737,True
11/10/2020 3:00:00 PM,11/10/2020 10:00:00 AM,SERC,WEST,EKPC,EKPC,1250.208,False
11/10/2020 3:00:00 PM,11/10/2020 10:00:00 AM,RFC,MIDATL,JC,JC,2023.117,True
11/10/2020 3:00:00 PM,11/10/2020 10:00:00 AM,RFC,MIDATL,ME,ME,1710.063,True
11/10/2020 3:00:00 PM,11/10/2020 10:00:00 AM,RFC,WEST,ATSI,OE,6839.556,True
11/10/2020 3:00:00 PM,11/10/2020 10:00:00 AM,RFC,WEST,OVEC,OVEC,32.000,True
11/10/2020 3:00:00 PM,11/10/2020 10:00:00 AM,RFC,WEST,ATSI,PAPWR,521.067,True
11/10/2020 3:00:00 PM,11/10/2020 10:00:00 AM,RFC,MIDATL,PE,PE,4058.662,False
11/10/2020 3:00:00 PM,11/10/2020 10:00:00 AM,RFC,MIDATL,PEP,PEPCO,2578.719,False
11/10/2020 3:00:00 PM,11/10/2020 10:00:00 AM,RFC,MIDATL,PL,PLCO,4415.689,False
11/10/2020 3:00:00 PM,11/10/2020 10:00:00 AM,RFC,MIDATL,PN,PN,2023.046,True
11/10/2020 3:00:00 PM,11/10/2020 10:00:00 AM,RFC,MIDATL,PS,PS,4226.316,False
11/10/2020 3:00:00 PM,11/10/2020 10:00:00 AM,RFC,MIDATL,RECO,RECO,149.446,False
11/10/2020 3:00:00 PM,11/10/2020 10:00:00 AM,RFC,MIDATL,PEP,SMECO,306.674,True
11/10/2020 3:00:00 PM,11/10/2020 10:00:00 AM,RFC,MIDATL,PL,UGI,111.059,True
11/10/2020 3:00:00 PM,11/10/2020 10:00:00 AM,RFC,MIDATL,AE,VMEU,64.792,True
11/10/2020 3:00:00 PM,11/10/2020 10:00:00 AM,RTO,RTO,RTO,RTO,81609.618,False
11/10/2020 4:00:00 PM,11/10/2020 11:00:00 AM,RFC,MIDATL,AE,AECO,738.211,False
11/10/2020 4:00:00 PM,11/10/2020 11:00:00 AM,RFC,WEST,AEP,AEPAPT,4081.774,True
11/10/2020 4:00:00 PM,11/10/2020 11:00:00 AM,RFC,WEST,AEP,AEPIMP,2955.965,True
11/10/2020 4:00:00 PM,11/10/2020 11:00:00 AM,RFC,WEST,AEP,AEPKPT,553.966,True
11/10/2020 4:00:00 PM,11/10/2020 11:00:00 AM,RFC,WEST,AEP,AEPOPT,6202.532,True
11/10/2020 4:00:00 PM,11/10/2020 11:00:00 AM,RFC,WEST,AP,AP,5196.387,True
11/10/2020 4:00:00 PM,11/10/2020 11:00:00 AM,RFC,MIDATL,BC,BC,3029.308,False
11/10/2020 4:00:00 PM,11/10/2020 11:00:00 AM,RFC,WEST,CE,CE,10656.402,True
11/10/2020 4:00:00 PM,11/10/2020 11:00:00 AM,RFC,WEST,DAY,DAY,2010.000,False
11/10/2020 4:00:00 PM,11/10/2020 11:00:00 AM,RFC,WEST,DEOK,DEOK,2881.332,False
11/10/2020 4:00:00 PM,11/10/2020 11:00:00 AM,SERC,SOUTH,DOM,DOM,10778.119,True
11/10/2020 4:00:00 PM,11/10/2020 11:00:00 AM,RFC,MIDATL,DPL,DPLCO,1757.911,False
11/10/2020 4:00:00 PM,11/10/2020 11:00:00 AM,RFC,WEST,DUQ,DUQ,1442.203,False
11/10/2020 4:00:00 PM,11/10/2020 11:00:00 AM,RFC,MIDATL,DPL,EASTON,26.723,True
11/10/2020 4:00:00 PM,11/10/2020 11:00:00 AM,SERC,WEST,EKPC,EKPC,1285.143,False
11/10/2020 4:00:00 PM,11/10/2020 11:00:00 AM,RFC,MIDATL,JC,JC,2052.852,True
11/10/2020 4:00:00 PM,11/10/2020 11:00:00 AM,RFC,MIDATL,ME,ME,1727.535,True
11/10/2020 4:00:00 PM,11/10/2020 11:00:00 AM,RFC,WEST,ATSI,OE,6905.914,True
11/10/2020 4:00:00 PM,11/10/2020 11:00:00 AM,RFC,WEST,OVEC,OVEC,34.000,True
11/10/2020 4:00:00 PM,11/10/2020 11:00:00 AM,RFC,WEST,ATSI,PAPWR,523.511,True
11/10/2020 4:00:00 PM,11/10/2020 11:00:00 AM,RFC,MIDATL,PE,PE,4147.041,False
11/10/2020 4:00:00 PM,11/10/2020 11:00:00 AM,RFC,MIDATL,PEP,PEPCO,2645.758,False
11/10/2020 4:00:00 PM,11/10/2020 11:00:00 AM,RFC,MIDATL,PL,PLCO,4405.966,False
11/10/2020 4:00:00 PM,11/10/2020 11:00:00 AM,RFC,MIDATL,PN,PN,2026.341,True
11/10/2020 4:00:00 PM,11/10/2020 11:00:00 AM,RFC,MIDATL,PS,PS,4317.482,False
11/10/2020 4:00:00 PM,11/10/2020 11:00:00 AM,RFC,MIDATL,RECO,RECO,153.200,False
11/10/2020 4:00:00 PM,11/10/2020 11:00:00 AM,RFC,MIDATL,PEP,SMECO,313.719,True
11/10/2020 4:00:00 PM,11/10/2020 11:00:00 AM,RFC,MIDATL,PL,UGI,110.811,True
11/10/2020 4:00:00 PM,11/10/2020 11:00:00 AM,RFC,MIDATL,AE,VMEU,64.233,True
11/10/2020 4:00:00 PM,11/10/2020 11:00:00 AM,RTO,RTO,RTO,RTO,83024.339,False
11/10/2020 5:00:00 PM,11/10/2020 12:00:00 PM,RFC,MIDATL,AE,AECO,771.550,False
11/10/2020 5:00:00 PM,11/10/2020 12:00:00 PM,RFC,WEST,AEP,AEPAPT,4136.915,True
11/10/2020 5:00:00 PM,11/10/2020 12:00:00 PM,RFC,WEST,AEP,AEPIMP,3011.128,True
11/10/2020 5:00:00 PM,11/10/2020 12:00:00 PM,RFC,WEST,AEP,AEPKPT,558.267,True
11/10/2020 5:00:00 PM,11/10/2020 12:00:00 PM,RFC,WEST,AEP,AEPOPT,6372.059,True
11/10/2020 5:00:00 PM,11/10/2020 12:00:00 PM,RFC,WEST,AP,AP,5278.608,True
11/10/2020 5:00:00 PM,11/10/2020 12:00:00 PM,RFC,MIDATL,BC,BC,3108.571,False
11/10/2020 5:00:00 PM,11/10/2020 12:00:00 PM,RFC,WEST,CE,CE,10857.258,True
11/10/2020 5:00:00 PM,11/10/2020 12:00:00 PM,RFC,WEST,DAY,DAY,2048.000,False
11/10/2020 5:00:00 PM,11/10/2020 12:00:00 PM,RFC,WEST,DEOK,DEOK,2950.997,False
11/10/2020 5:00:00 PM,11/10/2020 12:00:00 PM,SERC,SOUTH,DOM,DOM,11060.233,True
11/10/2020 5:00:00 PM,11/10/2020 12:00:00 PM,RFC,MIDATL,DPL,DPLCO,1782.418,False
11/10/2020 5:00:00 PM,11/10/2020 12:00:00 PM,RFC,WEST,DUQ,DUQ,1463.956,False
11/10/2020 5:00:00 PM,11/10/2020 12:00:00 PM,RFC,MIDATL,DPL,EASTON,27.855,True
11/10/2020 5:00:00 PM,11/10/2020 12:00:00 PM,SERC,WEST,EKPC,EKPC,1317.512,False
11/10/2020 5:00:00 PM,11/10/2020 12:00:00 PM,RFC,MIDATL,JC,JC,2129.532,True
11/10/2020 5:00:00 PM,11/10/2020 12:00:00 PM,RFC,MIDATL,ME,ME,1743.918,True
11/10/2020 5:00:00 PM,11/10/2020 12:00:00 PM,RFC,WEST,ATSI,OE,7014.623,True
11/10/2020 5:00:00 PM,11/10/2020 12:00:00 PM,RFC,WEST,OVEC,OVEC,32.000,True
11/10/2020 5:00:00 PM,11/10/2020 12:00:00 PM,RFC,WEST,ATSI,PAPWR,528.363,True
11/10/2020 5:00:00 PM,11/10/2020 12:00:00 PM,RFC,MIDATL,PE,PE,4194.070,False
11/10/2020 5:00:00 PM,11/10/2020 12:00:00 PM,RFC,MIDATL,PEP,PEPCO,2689.560,False
11/10/2020 5:00:00 PM,11/10/2020 12:00:00 PM,RFC,MIDATL,PL,PLCO,4419.735,False
11/10/2020 5:00:00 PM,11/10/2020 12:00:00 PM,RFC,MIDATL,PN,PN,2040.084,True
11/10/2020 5:00:00 PM,11/10/2020 12:00:00 PM,RFC,MIDATL,PS,PS,4426.475,False
11/10/2020 5:00:00 PM,11/10/2020 12:00:00 PM,RFC,MIDATL,RECO,RECO,156.667,False
11/10/2020 5:00:00 PM,11/10/2020 12:00:00 PM,RFC,MIDATL,PEP,SMECO,321.306,True
11/10/2020 5:00:00 PM,11/10/2020 12:00:00 PM,RFC,MIDATL,PL,UGI,110.487,True
11/10/2020 5:00:00 PM,11/10/2020 12:00:00 PM,RFC,MIDATL,AE,VMEU,64.898,True
11/10/2020 5:00:00 PM,11/10/2020 12:00:00 PM,RTO,RTO,RTO,RTO,84617.045,False
11/10/2020 6:00:00 PM,11/10/2020 1:00:00 PM,RFC,MIDATL,AE,AECO,820.847,False
11/10/2020 6:00:00 PM,11/10/2020 1:00:00 PM,RFC,WEST,AEP,AEPAPT,4190.758,True
11/10/2020 6:00:00 PM,11/10/2020 1:00:00 PM,RFC,WEST,AEP,AEPIMP,3010.527,True
11/10/2020 6:00:00 PM,11/10/2020 1:00:00 PM,RFC,WEST,AEP,AEPKPT,576.678,True
11/10/2020 6:00:00 PM,11/10/2020 1:00:00 PM,RFC,WEST,AEP,AEPOPT,6446.777,True
11/10/2020 6:00:00 PM,11/10/2020 1:00:00 PM,RFC,WEST,AP,AP,5274.210,True
11/10/2020 6:00:00 PM,11/10/2020 1:00:00 PM,RFC,MIDATL,BC,BC,3147.803,False
11/10/2020 6:00:00 PM,11/10/2020 1:00:00 PM,RFC,WEST,CE,CE,10942.375,True
11/10/2020 6:00:00 PM,11/10/2020 1:00:00 PM,RFC,WEST,DAY,DAY,2080.000,False
11/10/2020 6:00:00 PM,11/10/2020 1:00:00 PM,RFC,WEST,DEOK,DEOK,3004.395,False
11/10/2020 6:00:00 PM,11/10/2020 1:00:00 PM,SERC,SOUTH,DOM,DOM,11284.990,True
11/10/2020 6:00:00 PM,11/10/2020 1:00:00 PM,RFC,MIDATL,DPL,DPLCO,1806.647,False
11/10/2020 6:00:00 PM,11/10/2020 1:00:00 PM,RFC,WEST,DUQ,DUQ,1478.435,False
11/10/2020 6:00:00 PM,11/10/2020 1:00:00 PM,RFC,MIDATL,DPL,EASTON,27.244,True
11/10/2020 6:00:00 PM,11/10/2020 1:00:00 PM,SERC,WEST,EKPC,EKPC,1387.645,False
11/10/2020 6:00:00 PM,11/10/2020 1:00:00 PM,RFC,MIDATL,JC,JC,2215.821,True
11/10/2020 6:00:00 PM,11/10/2020 1:00:00 PM,RFC,MIDATL,ME,ME,1743.153,True
11/10/2020 6:00:00 PM,11/10/2020 1:00:00 PM,RFC,WEST,ATSI,OE,7061.700,True
11/10/2020 6:00:00 PM,11/10/2020 1:00:00 PM,RFC,WEST,OVEC,OVEC,38.000,True
11/10/2020 6:00:00 PM,11/10/2020 1:00:00 PM,RFC,WEST,ATSI,PAPWR,527.295,True
11/10/2020 6:00:00 PM,11/10/2020 1:00:00 PM,RFC,MIDATL,PE,PE,4213.661,False
11/10/2020 6:00:00 PM,11/10/2020 1:00:00 PM,RFC,MIDATL,PEP,PEPCO,2709.747,False
11/10/2020 6:00:00 PM,11/10/2020 1:00:00 PM,RFC,MIDATL,PL,PLCO,4498.646,False
11/10/2020 6:00:00 PM,11/10/2020 1:00:00 PM,RFC,MIDATL,PN,PN,2017.866,True
11/10/2020 6:00:00 PM,11/10/2020 1:00:00 PM,RFC,MIDATL,PS,PS,4589.182,False
11/10/2020 6:00:00 PM,11/10/2020 1:00:00 PM,RFC,MIDATL,RECO,RECO,160.222,False
11/10/2020 6:00:00 PM,11/10/2020 1:00:00 PM,RFC,MIDATL,PEP,SMECO,326.908,True
11/10/2020 6:00:00 PM,11/10/2020 1:00:00 PM,RFC,MIDATL,PL,UGI,109.076,True
11/10/2020 6:00:00 PM,11/10/2020 1:00:00 PM,RFC,MIDATL,AE,VMEU,68.590,True
11/10/2020 6:00:00 PM,11/10/2020 1:00:00 PM,RTO,RTO,RTO,RTO,85759.198,False
11/10/2020 7:00:00 PM,11/10/2020 2:00:00 PM,RFC,MIDATL,AE,AECO,861.748,False
11/10/2020 7:00:00 PM,11/10/2020 2:00:00 PM,RFC,WEST,AEP,AEPAPT,4211.627,True
11/10/2020 7:00:00 PM,11/10/2020 2:00:00 PM,RFC,WEST,AEP,AEPIMP,2950.575,True
11/10/2020 7:00:00 PM,11/10/2020 2:00:00 PM,RFC,WEST,AEP,AEPKPT,586.893,True
11/10/2020 7:00:00 PM,11/10/2020 2:00:00 PM,RFC,WEST,AEP,AEPOPT,6460.213,True
11/10/2020 7:00:00 PM,11/10/2020 2:00:00 PM,RFC,WEST,AP,AP,5253.153,True
11/10/2020 7:00:00 PM,11/10/2020 2:00:00 PM,RFC,MIDATL,BC,BC,3170.217,False
11/10/2020 7:00:00 PM,11/10/2020 2:00:00 PM,RFC,WEST,CE,CE,10957.648,True
11/10/2020 7:00:00 PM,11/10/2020 2:00:00 PM,RFC,WEST,DAY,DAY,2078.000,False
11/10/2020 7:00:00 PM,11/10/2020 2:00:00 PM,RFC,WEST,DEOK,DEOK,3054.152,False
11/10/2020 7:00:00 PM,11/10/2020 2:00:00 PM,SERC,SOUTH,DOM,DOM,11461.301,True
11/10/2020 7:00:00 PM,11/10/2020 2:00:00 PM,RFC,MIDATL,DPL,DPLCO,1824.224,False
11/10/2020 7:00:00 PM,11/10/2020 2:00:00 PM,RFC,WEST,DUQ,DUQ,1479.781,False
11/10/2020 7:00:00 PM,11/10/2020 2:00:00 PM,RFC,MIDATL,DPL,EASTON,27.840,True
11/10/2020 7:00:00 PM,11/10/2020 2:00:00 PM,SERC,WEST,EKPC,EKPC,1406.689,False
11/10/2020 7:00:00 PM,11/10/2020 2:00:00 PM,RFC,MIDATL,JC,JC,2327.155,True
11/10/2020 7:00:00 PM,11/10/2020 2:00:00 PM,RFC,MIDATL,ME,ME,1733.540,True
11/10/2020 7:00:00 PM,11/10/2020 2:00:00 PM,RFC,WEST,ATSI,OE,7037.887,True
11/10/2020 7:00:00 PM,11/10/2020 2:00:00 PM,RFC,WEST,OVEC,OVEC,35.000,True
11/10/2020 7:00:00 PM,11/10/2020 2:00:00 PM,RFC,WEST,ATSI,PAPWR,525.728,True
11/10/2020 7:00:00 PM,11/10/2020 2:00:00 PM,RFC,MIDATL,PE,PE,4202.232,False
11/10/2020 7:00:00 PM,11/10/2020 2:00:00 PM,RFC,MIDATL,PEP,PEPCO,2724.374,False
11/10/2020 7:00:00 PM,11/10/2020 2:00:00 PM,RFC,MIDATL,PL,PLCO,4441.772,False
11/10/2020 7:00:00 PM,11/10/2020 2:00:00 PM,RFC,MIDATL,PN,PN,2000.430,True
11/10/2020 7:00:00 PM,11/10/2020 2:00:00 PM,RFC,MIDATL,PS,PS,4727.073,False
11/10/2020 7:00:00 PM,11/10/2020 2:00:00 PM,RFC,MIDATL,RECO,RECO,162.445,False
11/10/2020 7:00:00 PM,11/10/2020 2:00:00 PM,RFC,MIDATL,PEP,SMECO,335.931,True
11/10/2020 7:00:00 PM,11/10/2020 2:00:00 PM,RFC,MIDATL,PL,UGI,108.466,True
11/10/2020 7:00:00 PM,11/10/2020 2:00:00 PM,RFC,MIDATL,AE,VMEU,72.501,True
11/10/2020 7:00:00 PM,11/10/2020 2:00:00 PM,RTO,RTO,RTO,RTO,86218.595,False
11/10/2020 8:00:00 PM,11/10/2020 3:00:00 PM,RFC,MIDATL,AE,AECO,926.777,False
11/10/2020 8:00:00 PM,11/10/2020 3:00:00 PM,RFC,WEST,AEP,AEPAPT,4195.420,True
11/10/2020 8:00:00 PM,11/10/2020 3:00:00 PM,RFC,WEST,AEP,AEPIMP,2921.777,True
11/10/2020 8:00:00 PM,11/10/2020 3:00:00 PM,RFC,WEST,AEP,AEPKPT,588.186,True
11/10/2020 8:00:00 PM,11/10/2020 3:00:00 PM,RFC,WEST,AEP,AEPOPT,6442.681,True
11/10/2020 8:00:00 PM,11/10/2020 3:00:00 PM,RFC,WEST,AP,AP,5309.709,True
11/10/2020 8:00:00 PM,11/10/2020 3:00:00 PM,RFC,MIDATL,BC,BC,3217.535,False
11/10/2020 8:00:00 PM,11/10/2020 3:00:00 PM,RFC,WEST,CE,CE,10896.465,True
11/10/2020 8:00:00 PM,11/10/2020 3:00:00 PM,RFC,WEST,DAY,DAY,2064.000,False
11/10/2020 8:00:00 PM,11/10/2020 3:00:00 PM,RFC,WEST,DEOK,DEOK,3035.087,False
11/10/2020 8:00:00 PM,11/10/2020 3:00:00 PM,SERC,SOUTH,DOM,DOM,11521.184,True
11/10/2020 8:00:00 PM,11/10/2020 3:00:00 PM,RFC,MIDATL,DPL,DPLCO,1860.088,False
11/10/2020 8:00:00 PM,11/10/2020 3:00:00 PM,RFC,WEST,DUQ,DUQ,1456.953,False
11/10/2020 8:00:00 PM,11/10/2020 3:00:00 PM,RFC,MIDATL,DPL,EASTON,27.858,True
11/10/2020 8:00:00 PM,11/10/2020 3:00:00 PM,SERC,WEST,EKPC,EKPC,1379.458,False
11/10/2020 8:00:00 PM,11/10/2020 3:00:00 PM,RFC,MIDATL,JC,JC,2424.448,True
11/10/2020 8:00:00 PM,11/10/2020 3:00:00 PM,RFC,MIDATL,ME,ME,1721.590,True
11/10/2020 8:00:00 PM,11/10/2020 3:00:00 PM,RFC,WEST,ATSI,OE,6979.019,True
11/10/2020 8:00:00 PM,11/10/2020 3:00:00 PM,RFC,WEST,OVEC,OVEC,42.000,True
11/10/2020 8:00:00 PM,11/10/2020 3:00:00 PM,RFC,WEST,ATSI,PAPWR,507.945,True
11/10/2020 8:00:00 PM,11/10/2020 3:00:00 PM,RFC,MIDATL,PE,PE,4168.118,False
11/10/2020 8:00:00 PM,11/10/2020 3:00:00 PM,RFC,MIDATL,PEP,PEPCO,2752.124,False
11/10/2020 8:00:00 PM,11/10/2020 3:00:00 PM,RFC,MIDATL,PL,PLCO,4427.883,False
11/10/2020 8:00:00 PM,11/10/2020 3:00:00 PM,RFC,MIDATL,PN,PN,1943.569,True
11/10/2020 8:00:00 PM,11/10/2020 3:00:00 PM,RFC,MIDATL,PS,PS,4852.826,False
11/10/2020 8:00:00 PM,11/10/2020 3:00:00 PM,RFC,MIDATL,RECO,RECO,162.207,False
11/10/2020 8:00:00 PM,11/10/2020 3:00:00 PM,RFC,MIDATL,PEP,SMECO,345.001,True
11/10/2020 8:00:00 PM,11/10/2020 3:00:00 PM,RFC,MIDATL,PL,UGI,108.025,True
11/10/2020 8:00:00 PM,11/10/2020 3:00:00 PM,RFC,MIDATL,AE,VMEU,79.997,True
11/10/2020 8:00:00 PM,11/10/2020 3:00:00 PM,RTO,RTO,RTO,RTO,86357.930,False
11/10/2020 9:00:00 PM,11/10/2020 4:00:00 PM,RFC,MIDATL,AE,AECO,991.631,False
11/10/2020 9:00:00 PM,11/10/2020 4:00:00 PM,RFC,WEST,AEP,AEPAPT,4148.258,True
11/10/2020 9:00:00 PM,11/10/2020 4:00:00 PM,RFC,WEST,AEP,AEPIMP,2885.559,True
11/10/2020 9:00:00 PM,11/10/2020 4:00:00 PM,RFC,WEST,AEP,AEPKPT,577.962,True
11/10/2020 9:00:00 PM,11/10/2020 4:00:00 PM,RFC,WEST,AEP,AEPOPT,6430.639,True
11/10/2020 9:00:00 PM,11/10/2020 4:00:00 PM,RFC,WEST,AP,AP,5245.935,True
11/10/2020 9:00:00 PM,11/10/2020 4:00:00 PM,RFC,MIDATL,BC,BC,3271.544,False
11/10/2020 9:00:00 PM,11/10/2020 4:00:00 PM,RFC,WEST,CE,CE,10774.734,True
11/10/2020 9:00:00 PM,11/10/2020 4:00:00 PM,RFC,WEST,DAY,DAY,2047.000,False
