datetime_date,datetime_time,mw
11/5/2020 9:00:00 AM,11/5/2020 4:00:00 AM,2227.696
11/5/2020 9:00:00 AM,11/5/2020 4:00:00 AM,9523.845
11/5/2020 9:00:00 AM,11/5/2020 4:00:00 AM,1554.051
11/5/2020 9:00:00 AM,11/5/2020 4:00:00 AM,1116.541
11/5/2020 9:00:00 AM,11/5/2020 4:00:00 AM,21.108
11/5/2020 9:00:00 AM,11/5/2020 4:00:00 AM,1256.099
11/5/2020 9:00:00 AM,11/5/2020 4:00:00 AM,1815.559
11/5/2020 9:00:00 AM,11/5/2020 4:00:00 AM,1495.08
11/5/2020 9:00:00 AM,11/5/2020 4:00:00 AM,5236.464
11/5/2020 9:00:00 AM,11/5/2020 4:00:00 AM,34
11/5/2020 9:00:00 AM,11/5/2020 4:00:00 AM,427.837
11/5/2020 9:00:00 AM,11/5/2020 4:00:00 AM,3220.089
11/5/2020 9:00:00 AM,11/5/2020 4:00:00 AM,2015.651
11/5/2020 9:00:00 AM,11/5/2020 4:00:00 AM,3745.953
11/5/2020 9:00:00 AM,11/5/2020 4:00:00 AM,1638.836
11/5/2020 9:00:00 AM,11/5/2020 4:00:00 AM,3784.594
11/5/2020 9:00:00 AM,11/5/2020 4:00:00 AM,115.616
11/5/2020 9:00:00 AM,11/5/2020 4:00:00 AM,290.033
11/5/2020 9:00:00 AM,11/5/2020 4:00:00 AM,90.683
11/5/2020 9:00:00 AM,11/5/2020 4:00:00 AM,62.069
11/5/2020 9:00:00 AM,11/5/2020 4:00:00 AM,69069.676
11/5/2020 10:00:00 AM,11/5/2020 5:00:00 AM,785.671
11/5/2020 10:00:00 AM,11/5/2020 5:00:00 AM,4312.532
11/5/2020 10:00:00 AM,11/5/2020 5:00:00 AM,2563.153
11/5/2020 10:00:00 AM,11/5/2020 5:00:00 AM,606.379
11/5/2020 10:00:00 AM,11/5/2020 5:00:00 AM,5482.683
11/5/2020 10:00:00 AM,11/5/2020 5:00:00 AM,4975.168
11/5/2020 10:00:00 AM,11/5/2020 5:00:00 AM,2805.993
11/5/2020 10:00:00 AM,11/5/2020 5:00:00 AM,7839.805
11/5/2020 10:00:00 AM,11/5/2020 5:00:00 AM,1633
11/5/2020 10:00:00 AM,11/5/2020 5:00:00 AM,2370.952
11/5/2020 10:00:00 AM,11/5/2020 5:00:00 AM,10224.579
11/5/2020 10:00:00 AM,11/5/2020 5:00:00 AM,1675.006
11/5/2020 10:00:00 AM,11/5/2020 5:00:00 AM,1185.244
11/5/2020 10:00:00 AM,11/5/2020 5:00:00 AM,22.645
11/5/2020 10:00:00 AM,11/5/2020 5:00:00 AM,1333.835
11/5/2020 10:00:00 AM,11/5/2020 5:00:00 AM,1916.532
11/5/2020 10:00:00 AM,11/5/2020 5:00:00 AM,1601.914
11/5/2020 10:00:00 AM,11/5/2020 5:00:00 AM,5518.716
11/5/2020 10:00:00 AM,11/5/2020 5:00:00 AM,32
11/5/2020 10:00:00 AM,11/5/2020 5:00:00 AM,460.941
11/5/2020 10:00:00 AM,11/5/2020 5:00:00 AM,3419.3
11/5/2020 10:00:00 AM,11/5/2020 5:00:00 AM,2197.481
11/5/2020 10:00:00 AM,11/5/2020 5:00:00 AM,4042.143
11/5/2020 10:00:00 AM,11/5/2020 5:00:00 AM,1721.233
11/5/2020 10:00:00 AM,11/5/2020 5:00:00 AM,3983.593
11/5/2020 10:00:00 AM,11/5/2020 5:00:00 AM,122.353
11/5/2020 10:00:00 AM,11/5/2020 5:00:00 AM,317.876
11/5/2020 10:00:00 AM,11/5/2020 5:00:00 AM,98.013
11/5/2020 10:00:00 AM,11/5/2020 5:00:00 AM,66.686
11/5/2020 10:00:00 AM,11/5/2020 5:00:00 AM,73315.426
11/5/2020 11:00:00 AM,11/5/2020 6:00:00 AM,837.643
11/5/2020 11:00:00 AM,11/5/2020 6:00:00 AM,4682.078
11/5/2020 11:00:00 AM,11/5/2020 6:00:00 AM,2842.039
11/5/2020 11:00:00 AM,11/5/2020 6:00:00 AM,654.934
11/5/2020 11:00:00 AM,11/5/2020 6:00:00 AM,5951.551
11/5/2020 11:00:00 AM,11/5/2020 6:00:00 AM,5388.52
11/5/2020 11:00:00 AM,11/5/2020 6:00:00 AM,3059.91
11/5/2020 11:00:00 AM,11/5/2020 6:00:00 AM,8347.892
11/5/2020 11:00:00 AM,11/5/2020 6:00:00 AM,1811
11/5/2020 11:00:00 AM,11/5/2020 6:00:00 AM,2611.267
11/5/2020 11:00:00 AM,11/5/2020 6:00:00 AM,11070.731
11/5/2020 11:00:00 AM,11/5/2020 6:00:00 AM,1789.862
11/5/2020 11:00:00 AM,11/5/2020 6:00:00 AM,1293.365
11/5/2020 11:00:00 AM,11/5/2020 6:00:00 AM,25.72
11/5/2020 11:00:00 AM,11/5/2020 6:00:00 AM,1471.69
11/5/2020 11:00:00 AM,11/5/2020 6:00:00 AM,2099.059
11/5/2020 11:00:00 AM,11/5/2020 6:00:00 AM,1739.776
11/5/2020 11:00:00 AM,11/5/2020 6:00:00 AM,6024.124
11/5/2020 11:00:00 AM,11/5/2020 6:00:00 AM,36
11/5/2020 11:00:00 AM,11/5/2020 6:00:00 AM,496.882
11/5/2020 11:00:00 AM,11/5/2020 6:00:00 AM,3799.229
11/5/2020 11:00:00 AM,11/5/2020 6:00:00 AM,2439.59
11/5/2020 11:00:00 AM,11/5/2020 6:00:00 AM,4466.781
11/5/2020 11:00:00 AM,11/5/2020 6:00:00 AM,1914.489
11/5/2020 11:00:00 AM,11/5/2020 6:00:00 AM,4219.635
11/5/2020 11:00:00 AM,11/5/2020 6:00:00 AM,129.528
11/5/2020 11:00:00 AM,11/5/2020 6:00:00 AM,354.373
11/5/2020 11:00:00 AM,11/5/2020 6:00:00 AM,110.126
11/5/2020 11:00:00 AM,11/5/2020 6:00:00 AM,70.363
11/5/2020 11:00:00 AM,11/5/2020 6:00:00 AM,79738.157
11/5/2020 12:00:00 PM,11/5/2020 7:00:00 AM,843.747
11/5/2020 12:00:00 PM,11/5/2020 7:00:00 AM,4850.089
11/5/2020 12:00:00 PM,11/5/2020 7:00:00 AM,2889.155
11/5/2020 12:00:00 PM,11/5/2020 7:00:00 AM,682.945
11/5/2020 12:00:00 PM,11/5/2020 7:00:00 AM,6190.98
11/5/2020 12:00:00 PM,11/5/2020 7:00:00 AM,5587.72
11/5/2020 12:00:00 PM,11/5/2020 7:00:00 AM,3216.836
11/5/2020 12:00:00 PM,11/5/2020 7:00:00 AM,9084.162
11/5/2020 12:00:00 PM,11/5/2020 7:00:00 AM,1910
11/5/2020 12:00:00 PM,11/5/2020 7:00:00 AM,2751.473
11/5/2020 12:00:00 PM,11/5/2020 7:00:00 AM,11374.876
11/5/2020 12:00:00 PM,11/5/2020 7:00:00 AM,1905.081
11/5/2020 12:00:00 PM,11/5/2020 7:00:00 AM,1335.234
11/5/2020 12:00:00 PM,11/5/2020 7:00:00 AM,27.266
11/5/2020 12:00:00 PM,11/5/2020 7:00:00 AM,1534.829
11/5/2020 12:00:00 PM,11/5/2020 7:00:00 AM,2175.693
11/5/2020 12:00:00 PM,11/5/2020 7:00:00 AM,1819.968
11/5/2020 12:00:00 PM,11/5/2020 7:00:00 AM,6358.716
11/5/2020 12:00:00 PM,11/5/2020 7:00:00 AM,31
11/5/2020 12:00:00 PM,11/5/2020 7:00:00 AM,531.545
11/5/2020 12:00:00 PM,11/5/2020 7:00:00 AM,3979.892
11/5/2020 12:00:00 PM,11/5/2020 7:00:00 AM,2558.968
11/5/2020 12:00:00 PM,11/5/2020 7:00:00 AM,4735.516
11/5/2020 12:00:00 PM,11/5/2020 7:00:00 AM,2011.635
11/5/2020 12:00:00 PM,11/5/2020 7:00:00 AM,4392.94
11/5/2020 12:00:00 PM,11/5/2020 7:00:00 AM,138.79
11/5/2020 12:00:00 PM,11/5/2020 7:00:00 AM,369.805
11/5/2020 12:00:00 PM,11/5/2020 7:00:00 AM,119.482
11/5/2020 12:00:00 PM,11/5/2020 7:00:00 AM,70.695
11/5/2020 12:00:00 PM,11/5/2020 7:00:00 AM,83479.038
11/5/2020 1:00:00 PM,11/5/2020 8:00:00 AM,792.007
11/5/2020 1:00:00 PM,11/5/2020 8:00:00 AM,4743.875
11/5/2020 1:00:00 PM,11/5/2020 8:00:00 AM,2946.839
11/5/2020 1:00:00 PM,11/5/2020 8:00:00 AM,685.214
11/5/2020 1:00:00 PM,11/5/2020 8:00:00 AM,6244.19
11/5/2020 1:00:00 PM,11/5/2020 8:00:00 AM,5472.395
11/5/2020 1:00:00 PM,11/5/2020 8:00:00 AM,3164.015
11/5/2020 1:00:00 PM,11/5/2020 8:00:00 AM,9565.253
11/5/2020 1:00:00 PM,11/5/2020 8:00:00 AM,1930
11/5/2020 1:00:00 PM,11/5/2020 8:00:00 AM,2823.562
11/5/2020 1:00:00 PM,11/5/2020 8:00:00 AM,11033.046
11/5/2020 1:00:00 PM,11/5/2020 8:00:00 AM,1834.166
11/5/2020 1:00:00 PM,11/5/2020 8:00:00 AM,1375.486
11/5/2020 1:00:00 PM,11/5/2020 8:00:00 AM,27.217
11/5/2020 1:00:00 PM,11/5/2020 8:00:00 AM,1405.482
11/5/2020 1:00:00 PM,11/5/2020 8:00:00 AM,2143.22
11/5/2020 1:00:00 PM,11/5/2020 8:00:00 AM,1806.471
11/5/2020 1:00:00 PM,11/5/2020 8:00:00 AM,6516.043
11/5/2020 1:00:00 PM,11/5/2020 8:00:00 AM,31
11/5/2020 1:00:00 PM,11/5/2020 8:00:00 AM,539.829
11/5/2020 1:00:00 PM,11/5/2020 8:00:00 AM,4128.515
11/5/2020 1:00:00 PM,11/5/2020 8:00:00 AM,2572.045
11/5/2020 1:00:00 PM,11/5/2020 8:00:00 AM,4688.384
11/5/2020 1:00:00 PM,11/5/2020 8:00:00 AM,2030.827
11/5/2020 1:00:00 PM,11/5/2020 8:00:00 AM,4438.917
11/5/2020 1:00:00 PM,11/5/2020 8:00:00 AM,143.222
11/5/2020 1:00:00 PM,11/5/2020 8:00:00 AM,347.781
11/5/2020 1:00:00 PM,11/5/2020 8:00:00 AM,119.857
11/5/2020 1:00:00 PM,11/5/2020 8:00:00 AM,64.865
11/5/2020 1:00:00 PM,11/5/2020 8:00:00 AM,83613.723
11/5/2020 2:00:00 PM,11/5/2020 9:00:00 AM,721.659
11/5/2020 2:00:00 PM,11/5/2020 9:00:00 AM,4460.408
11/5/2020 2:00:00 PM,11/5/2020 9:00:00 AM,2979.356
11/5/2020 2:00:00 PM,11/5/2020 9:00:00 AM,655.191
11/5/2020 2:00:00 PM,11/5/2020 9:00:00 AM,6179.935
11/5/2020 2:00:00 PM,11/5/2020 9:00:00 AM,5356.585
11/5/2020 2:00:00 PM,11/5/2020 9:00:00 AM,3048.183
11/5/2020 2:00:00 PM,11/5/2020 9:00:00 AM,9816.801
11/5/2020 2:00:00 PM,11/5/2020 9:00:00 AM,1945
11/5/2020 2:00:00 PM,11/5/2020 9:00:00 AM,2832.61
11/5/2020 2:00:00 PM,11/5/2020 9:00:00 AM,10668.665
11/5/2020 2:00:00 PM,11/5/2020 9:00:00 AM,1746.132
11/5/2020 2:00:00 PM,11/5/2020 9:00:00 AM,1382.277
11/5/2020 2:00:00 PM,11/5/2020 9:00:00 AM,25.735
11/5/2020 2:00:00 PM,11/5/2020 9:00:00 AM,1341.107
11/5/2020 2:00:00 PM,11/5/2020 9:00:00 AM,2015.796
11/5/2020 2:00:00 PM,11/5/2020 9:00:00 AM,1765.521
11/5/2020 2:00:00 PM,11/5/2020 9:00:00 AM,6565.61
11/5/2020 2:00:00 PM,11/5/2020 9:00:00 AM,32
11/5/2020 2:00:00 PM,11/5/2020 9:00:00 AM,537.055
11/5/2020 2:00:00 PM,11/5/2020 9:00:00 AM,4084.439
11/5/2020 2:00:00 PM,11/5/2020 9:00:00 AM,2530.855
11/5/2020 2:00:00 PM,11/5/2020 9:00:00 AM,4557.777
11/5/2020 2:00:00 PM,11/5/2020 9:00:00 AM,2038.594
11/5/2020 2:00:00 PM,11/5/2020 9:00:00 AM,4402.421
11/5/2020 2:00:00 PM,11/5/2020 9:00:00 AM,145.092
11/5/2020 2:00:00 PM,11/5/2020 9:00:00 AM,321.689
11/5/2020 2:00:00 PM,11/5/2020 9:00:00 AM,118.756
11/5/2020 2:00:00 PM,11/5/2020 9:00:00 AM,61.476
11/5/2020 2:00:00 PM,11/5/2020 9:00:00 AM,82336.725
11/5/2020 3:00:00 PM,11/5/2020 10:00:00 AM,680.964
11/5/2020 3:00:00 PM,11/5/2020 10:00:00 AM,4256.955
11/5/2020 3:00:00 PM,11/5/2020 10:00:00 AM,3015.744
11/5/2020 3:00:00 PM,11/5/2020 10:00:00 AM,612.517
11/5/2020 3:00:00 PM,11/5/2020 10:00:00 AM,6126.931
11/5/2020 3:00:00 PM,11/5/2020 10:00:00 AM,5218.292
11/5/2020 3:00:00 PM,11/5/2020 10:00:00 AM,2966.884
11/5/2020 3:00:00 PM,11/5/2020 10:00:00 AM,9936.653
11/5/2020 3:00:00 PM,11/5/2020 10:00:00 AM,1957
11/5/2020 3:00:00 PM,11/5/2020 10:00:00 AM,2818.747
11/5/2020 3:00:00 PM,11/5/2020 10:00:00 AM,10431.802
11/5/2020 3:00:00 PM,11/5/2020 10:00:00 AM,1700.645
11/5/2020 3:00:00 PM,11/5/2020 10:00:00 AM,1400.752
11/5/2020 3:00:00 PM,11/5/2020 10:00:00 AM,25.223
11/5/2020 3:00:00 PM,11/5/2020 10:00:00 AM,1303.584
11/5/2020 3:00:00 PM,11/5/2020 10:00:00 AM,1932.973
11/5/2020 3:00:00 PM,11/5/2020 10:00:00 AM,1753.659
11/5/2020 3:00:00 PM,11/5/2020 10:00:00 AM,6526.768
11/5/2020 3:00:00 PM,11/5/2020 10:00:00 AM,31
11/5/2020 3:00:00 PM,11/5/2020 10:00:00 AM,533.872
11/5/2020 3:00:00 PM,11/5/2020 10:00:00 AM,4106.849
11/5/2020 3:00:00 PM,11/5/2020 10:00:00 AM,2463.634
11/5/2020 3:00:00 PM,11/5/2020 10:00:00 AM,4508.126
11/5/2020 3:00:00 PM,11/5/2020 10:00:00 AM,2017.726
11/5/2020 3:00:00 PM,11/5/2020 10:00:00 AM,4270.518
11/5/2020 3:00:00 PM,11/5/2020 10:00:00 AM,146.414
11/5/2020 3:00:00 PM,11/5/2020 10:00:00 AM,306.221
11/5/2020 3:00:00 PM,11/5/2020 10:00:00 AM,116.766
11/5/2020 3:00:00 PM,11/5/2020 10:00:00 AM,59.813
11/5/2020 3:00:00 PM,11/5/2020 10:00:00 AM,81227.032
11/5/2020 4:00:00 PM,11/5/2020 11:00:00 AM,668.913
11/5/2020 4:00:00 PM,11/5/2020 11:00:00 AM,4126.407
11/5/2020 4:00:00 PM,11/5/2020 11:00:00 AM,3003.933
11/5/2020 4:00:00 PM,11/5/2020 11:00:00 AM,584.396
11/5/2020 4:00:00 PM,11/5/2020 11:00:00 AM,6052.566
11/5/2020 4:00:00 PM,11/5/2020 11:00:00 AM,5156.028
11/5/2020 4:00:00 PM,11/5/2020 11:00:00 AM,2957.681
11/5/2020 4:00:00 PM,11/5/2020 11:00:00 AM,10021.141
11/5/2020 4:00:00 PM,11/5/2020 11:00:00 AM,1953
11/5/2020 4:00:00 PM,11/5/2020 11:00:00 AM,2827.688
11/5/2020 4:00:00 PM,11/5/2020 11:00:00 AM,10376.601
11/5/2020 4:00:00 PM,11/5/2020 11:00:00 AM,1680.31
11/5/2020 4:00:00 PM,11/5/2020 11:00:00 AM,1412.564
11/5/2020 4:00:00 PM,11/5/2020 11:00:00 AM,25.228
11/5/2020 4:00:00 PM,11/5/2020 11:00:00 AM,1286.541
11/5/2020 4:00:00 PM,11/5/2020 11:00:00 AM,1905.894
11/5/2020 4:00:00 PM,11/5/2020 11:00:00 AM,1740.284
11/5/2020 4:00:00 PM,11/5/2020 11:00:00 AM,6591.696
11/5/2020 4:00:00 PM,11/5/2020 11:00:00 AM,28
11/5/2020 4:00:00 PM,11/5/2020 11:00:00 AM,509.632
11/5/2020 4:00:00 PM,11/5/2020 11:00:00 AM,4064.536
11/5/2020 4:00:00 PM,11/5/2020 11:00:00 AM,2464.857
11/5/2020 4:00:00 PM,11/5/2020 11:00:00 AM,4462.419
11/5/2020 4:00:00 PM,11/5/2020 11:00:00 AM,2010.215
11/5/2020 4:00:00 PM,11/5/2020 11:00:00 AM,4266.154
11/5/2020 4:00:00 PM,11/5/2020 11:00:00 AM,146.394
11/5/2020 4:00:00 PM,11/5/2020 11:00:00 AM,296.862
11/5/2020 4:00:00 PM,11/5/2020 11:00:00 AM,113.987
11/5/2020 4:00:00 PM,11/5/2020 11:00:00 AM,59.577
11/5/2020 4:00:00 PM,11/5/2020 11:00:00 AM,80793.504
11/5/2020 5:00:00 PM,11/5/2020 12:00:00 PM,675.788
11/5/2020 5:00:00 PM,11/5/2020 12:00:00 PM,4034.484
11/5/2020 5:00:00 PM,11/5/2020 12:00:00 PM,3023.683
11/5/2020 5:00:00 PM,11/5/2020 12:00:00 PM,562.423
11/5/2020 5:00:00 PM,11/5/2020 12:00:00 PM,6047.522
11/5/2020 5:00:00 PM,11/5/2020 12:00:00 PM,5106.386
11/5/2020 5:00:00 PM,11/5/2020 12:00:00 PM,2949.188
11/5/2020 5:00:00 PM,11/5/2020 12:00:00 PM,10086.279
11/5/2020 5:00:00 PM,11/5/2020 12:00:00 PM,1945
11/5/2020 5:00:00 PM,11/5/2020 12:00:00 PM,2812.929
11/5/2020 5:00:00 PM,11/5/2020 12:00:00 PM,10358.324
11/5/2020 5:00:00 PM,11/5/2020 12:00:00 PM,1675.808
11/5/2020 5:00:00 PM,11/5/2020 12:00:00 PM,1415.858
11/5/2020 5:00:00 PM,11/5/2020 12:00:00 PM,24.72
11/5/2020 5:00:00 PM,11/5/2020 12:00:00 PM,1253.942
11/5/2020 5:00:00 PM,11/5/2020 12:00:00 PM,1924.45
11/5/2020 5:00:00 PM,11/5/2020 12:00:00 PM,1722.134
11/5/2020 5:00:00 PM,11/5/2020 12:00:00 PM,6593.764
11/5/2020 5:00:00 PM,11/5/2020 12:00:00 PM,28
11/5/2020 5:00:00 PM,11/5/2020 12:00:00 PM,509.397
11/5/2020 5:00:00 PM,11/5/2020 12:00:00 PM,4056.504
11/5/2020 5:00:00 PM,11/5/2020 12:00:00 PM,2458.158
11/5/2020 5:00:00 PM,11/5/2020 12:00:00 PM,4402.35
11/5/2020 5:00:00 PM,11/5/2020 12:00:00 PM,1973.162
11/5/2020 5:00:00 PM,11/5/2020 12:00:00 PM,4297.602
11/5/2020 5:00:00 PM,11/5/2020 12:00:00 PM,146.786
11/5/2020 5:00:00 PM,11/5/2020 12:00:00 PM,292.452
11/5/2020 5:00:00 PM,11/5/2020 12:00:00 PM,111.968
11/5/2020 5:00:00 PM,11/5/2020 12:00:00 PM,59.963
11/5/2020 5:00:00 PM,11/5/2020 12:00:00 PM,80549.024
11/5/2020 6:00:00 PM,11/5/2020 1:00:00 PM,706.358
11/5/2020 6:00:00 PM,11/5/2020 1:00:00 PM,3994.64
11/5/2020 6:00:00 PM,11/5/2020 1:00:00 PM,2998.31
11/5/2020 6:00:00 PM,11/5/2020 1:00:00 PM,551.702
11/5/2020 6:00:00 PM,11/5/2020 1:00:00 PM,6080.227
11/5/2020 6:00:00 PM,11/5/2020 1:00:00 PM,5030.927
11/5/2020 6:00:00 PM,11/5/2020 1:00:00 PM,2936.649
11/5/2020 6:00:00 PM,11/5/2020 1:00:00 PM,10147.036
11/5/2020 6:00:00 PM,11/5/2020 1:00:00 PM,1943
11/5/2020 6:00:00 PM,11/5/2020 1:00:00 PM,2781.691
11/5/2020 6:00:00 PM,11/5/2020 1:00:00 PM,10380.136
11/5/2020 6:00:00 PM,11/5/2020 1:00:00 PM,1684.576
11/5/2020 6:00:00 PM,11/5/2020 1:00:00 PM,1415.609
11/5/2020 6:00:00 PM,11/5/2020 1:00:00 PM,25.25
11/5/2020 6:00:00 PM,11/5/2020 1:00:00 PM,1247.561
11/5/2020 6:00:00 PM,11/5/2020 1:00:00 PM,1970.963
11/5/2020 6:00:00 PM,11/5/2020 1:00:00 PM,1706.805
11/5/2020 6:00:00 PM,11/5/2020 1:00:00 PM,6536.885
11/5/2020 6:00:00 PM,11/5/2020 1:00:00 PM,35
11/5/2020 6:00:00 PM,11/5/2020 1:00:00 PM,520.534
11/5/2020 6:00:00 PM,11/5/2020 1:00:00 PM,4025.507
11/5/2020 6:00:00 PM,11/5/2020 1:00:00 PM,2435.598
11/5/2020 6:00:00 PM,11/5/2020 1:00:00 PM,4384.337
11/5/2020 6:00:00 PM,11/5/2020 1:00:00 PM,1932.819
11/5/2020 6:00:00 PM,11/5/2020 1:00:00 PM,4393.36
11/5/2020 6:00:00 PM,11/5/2020 1:00:00 PM,148.617
11/5/2020 6:00:00 PM,11/5/2020 1:00:00 PM,292.379
11/5/2020 6:00:00 PM,11/5/2020 1:00:00 PM,110.341
11/5/2020 6:00:00 PM,11/5/2020 1:00:00 PM,62.704
11/5/2020 6:00:00 PM,11/5/2020 1:00:00 PM,80479.521
11/5/2020 7:00:00 PM,11/5/2020 2:00:00 PM,766.374
11/5/2020 7:00:00 PM,11/5/2020 2:00:00 PM,3957.986
11/5/2020 7:00:00 PM,11/5/2020 2:00:00 PM,2915.007
11/5/2020 7:00:00 PM,11/5/2020 2:00:00 PM,546.75
11/5/2020 7:00:00 PM,11/5/2020 2:00:00 PM,6026.402
11/5/2020 7:00:00 PM,11/5/2020 2:00:00 PM,5004.812
11/5/2020 7:00:00 PM,11/5/2020 2:00:00 PM,2962.466
11/5/2020 7:00:00 PM,11/5/2020 2:00:00 PM,10217.125
11/5/2020 7:00:00 PM,11/5/2020 2:00:00 PM,1920
11/5/2020 7:00:00 PM,11/5/2020 2:00:00 PM,2756.225
11/5/2020 7:00:00 PM,11/5/2020 2:00:00 PM,10421.866
11/5/2020 7:00:00 PM,11/5/2020 2:00:00 PM,1707.326
11/5/2020 7:00:00 PM,11/5/2020 2:00:00 PM,1408.19
11/5/2020 7:00:00 PM,11/5/2020 2:00:00 PM,25.214
11/5/2020 7:00:00 PM,11/5/2020 2:00:00 PM,1231.967
11/5/2020 7:00:00 PM,11/5/2020 2:00:00 PM,2063.734
11/5/2020 7:00:00 PM,11/5/2020 2:00:00 PM,1689.953
11/5/2020 7:00:00 PM,11/5/2020 2:00:00 PM,6461.796
11/5/2020 7:00:00 PM,11/5/2020 2:00:00 PM,30
11/5/2020 7:00:00 PM,11/5/2020 2:00:00 PM,502.868
11/5/2020 7:00:00 PM,11/5/2020 2:00:00 PM,3988.414
11/5/2020 7:00:00 PM,11/5/2020 2:00:00 PM,2510.602
11/5/2020 7:00:00 PM,11/5/2020 2:00:00 PM,4301.008
11/5/2020 7:00:00 PM,11/5/2020 2:00:00 PM,1919.504
11/5/2020 7:00:00 PM,11/5/2020 2:00:00 PM,4510.153
11/5/2020 7:00:00 PM,11/5/2020 2:00:00 PM,150.574
11/5/2020 7:00:00 PM,11/5/2020 2:00:00 PM,299.508
11/5/2020 7:00:00 PM,11/5/2020 2:00:00 PM,108.343
11/5/2020 7:00:00 PM,11/5/2020 2:00:00 PM,67.076
11/5/2020 7:00:00 PM,11/5/2020 2:00:00 PM,80471.243
11/5/2020 8:00:00 PM,11/5/2020 3:00:00 PM,851.158
11/5/2020 8:00:00 PM,11/5/2020 3:00:00 PM,3946.181
11/5/2020 8:00:00 PM,11/5/2020 3:00:00 PM,2847.422
11/5/2020 8:00:00 PM,11/5/2020 3:00:00 PM,540.035
11/5/2020 8:00:00 PM,11/5/2020 3:00:00 PM,5957.815
11/5/2020 8:00:00 PM,11/5/2020 3:00:00 PM,4975.965
11/5/2020 8:00:00 PM,11/5/2020 3:00:00 PM,3024.84
11/5/2020 8:00:00 PM,11/5/2020 3:00:00 PM,10201.542
11/5/2020 8:00:00 PM,11/5/2020 3:00:00 PM,1895
11/5/2020 8:00:00 PM,11/5/2020 3:00:00 PM,2742.255
11/5/2020 8:00:00 PM,11/5/2020 3:00:00 PM,10564.538
11/5/2020 8:00:00 PM,11/5/2020 3:00:00 PM,1765.7
11/5/2020 8:00:00 PM,11/5/2020 3:00:00 PM,1378.574
11/5/2020 8:00:00 PM,11/5/2020 3:00:00 PM,25.253
11/5/2020 8:00:00 PM,11/5/2020 3:00:00 PM,1232.001
11/5/2020 8:00:00 PM,11/5/2020 3:00:00 PM,2202.858
11/5/2020 8:00:00 PM,11/5/2020 3:00:00 PM,1675.814
11/5/2020 8:00:00 PM,11/5/2020 3:00:00 PM,6359.286
11/5/2020 8:00:00 PM,11/5/2020 3:00:00 PM,36
11/5/2020 8:00:00 PM,11/5/2020 3:00:00 PM,488.896
11/5/2020 8:00:00 PM,11/5/2020 3:00:00 PM,3942.325
11/5/2020 8:00:00 PM,11/5/2020 3:00:00 PM,2514.79
11/5/2020 8:00:00 PM,11/5/2020 3:00:00 PM,4288.005
11/5/2020 8:00:00 PM,11/5/2020 3:00:00 PM,1865.594
11/5/2020 8:00:00 PM,11/5/2020 3:00:00 PM,4674.078
11/5/2020 8:00:00 PM,11/5/2020 3:00:00 PM,151.872
11/5/2020 8:00:00 PM,11/5/2020 3:00:00 PM,311.511
11/5/2020 8:00:00 PM,11/5/2020 3:00:00 PM,107.276
11/5/2020 8:00:00 PM,11/5/2020 3:00:00 PM,75.924
11/5/2020 8:00:00 PM,11/5/2020 3:00:00 PM,80642.508
11/5/2020 9:00:00 PM,11/5/2020 4:00:00 PM,930.403
11/5/2020 9:00:00 PM,11/5/2020 4:00:00 PM,3976.691
11/5/2020 9:00:00 PM,11/5/2020 4:00:00 PM,2883.02
11/5/2020 9:00:00 PM,11/5/2020 4:00:00 PM,532.62
11/5/2020 9:00:00 PM,11/5/2020 4:00:00 PM,5993.216
11/5/2020 9:00:00 PM,11/5/2020 4:00:00 PM,5001.798
11/5/2020 9:00:00 PM,11/5/2020 4:00:00 PM,3088.524
11/5/2020 9:00:00 PM,11/5/2020 4:00:00 PM,10134.11
11/5/2020 9:00:00 PM,11/5/2020 4:00:00 PM,1878
11/5/2020 9:00:00 PM,11/5/2020 4:00:00 PM,2732.827
11/5/2020 9:00:00 PM,11/5/2020 4:00:00 PM,10720.712
11/5/2020 9:00:00 PM,11/5/2020 4:00:00 PM,1833.465
11/5/2020 9:00:00 PM,11/5/2020 4:00:00 PM,1372.295
11/5/2020 9:00:00 PM,11/5/2020 4:00:00 PM,25.751
11/5/2020 9:00:00 PM,11/5/2020 4:00:00 PM,1237.614
11/5/2020 9:00:00 PM,11/5/2020 4:00:00 PM,2338.421
11/5/2020 9:00:00 PM,11/5/2020 4:00:00 PM,1708.641
11/5/2020 9:00:00 PM,11/5/2020 4:00:00 PM,6350.055
11/5/2020 9:00:00 PM,11/5/2020 4:00:00 PM,39
11/5/2020 9:00:00 PM,11/5/2020 4:00:00 PM,483.043
11/5/2020 9:00:00 PM,11/5/2020 4:00:00 PM,4013.397
11/5/2020 9:00:00 PM,11/5/2020 4:00:00 PM,2573.206
11/5/2020 9:00:00 PM,11/5/2020 4:00:00 PM,4320.876
11/5/2020 9:00:00 PM,11/5/2020 4:00:00 PM,1896.337
11/5/2020 9:00:00 PM,11/5/2020 4:00:00 PM,4830.567
11/5/2020 9:00:00 PM,11/5/2020 4:00:00 PM,157.899
11/5/2020 9:00:00 PM,11/5/2020 4:00:00 PM,327.922
11/5/2020 9:00:00 PM,11/5/2020 4:00:00 PM,111.093
11/5/2020 9:00:00 PM,11/5/2020 4:00:00 PM,81.393
11/5/2020 9:00:00 PM,11/5/2020 4:00:00 PM,81572.896
11/5/2020 10:00:00 PM,11/5/2020 5:00:00 PM,1021.192
